processed_ch1,processed_ch2,processed_ch3,processed_ch4
0.19717931,0.159634184,0.117376653,0.139249881
0.197379898,0.159598052,0.117510398,0.139262857
0.197580977,0.159562077,0.117644624,0.139276048
0.197782541,0.159526262,0.117779327,0.139289459
0.197984585,0.159490609,0.117914501,0.139303092
0.198187104,0.159455121,0.118050142,0.139316952
0.198390091,0.159419802,0.118186243,0.139331044
0.198593542,0.159384655,0.118322802,0.139345371
0.19879745,0.159349683,0.118459814,0.139359938
0.199001811,0.159314889,0.118597274,0.139374752
0.199206617,0.159280276,0.118735178,0.139389819
0.199411865,0.159245847,0.118873521,0.139405144
0.199617547,0.159211606,0.119012299,0.139420734
0.199823659,0.159177556,0.119151505,0.139436595
0.200030194,0.159143698,0.119291135,0.13945273
0.200237148,0.159110037,0.119431184,0.139469146
0.200444514,0.159076575,0.119571648,0.139485846
0.200652285,0.159043315,0.11971252,0.139502836
0.200860457,0.15901026,0.119853798,0.139520119
0.201069023,0.158977414,0.119995476,0.1395377
0.201277977,0.158944779,0.12013755,0.139555583
0.201487314,0.158912359,0.120280014,0.139573771
0.201697028,0.158880155,0.120422864,0.139592267
0.201907112,0.15884817,0.120566094,0.139611075
0.202117562,0.158816408,0.120709701,0.139630199
0.20232837,0.15878487,0.120853678,0.139649643
0.202539531,0.15875356,0.120998021,0.13966941
0.202751036,0.158722479,0.121142724,0.139689505
0.20296288,0.15869163,0.121287781,0.139709931
0.203175054,0.158661016,0.121433187,0.139730692
0.203387552,0.158630639,0.121578937,0.139751792
0.203600365,0.158600501,0.121725025,0.139773235
0.203813486,0.158570603,0.121871446,0.139795024
0.204026906,0.158540947,0.122018195,0.139817163
0.204240618,0.158511533,0.122165267,0.139839657
0.204454614,0.158482364,0.122312657,0.139862508
0.204668884,0.158453438,0.122460359,0.13988572
0.204883421,0.158424757,0.122608368,0.139909295
0.205098215,0.15839632,0.12275668,0.139933235
0.20531326,0.158368129,0.122905287,0.139957542
0.205528548,0.158340181,0.123054186,0.139982219
0.205744071,0.158312478,0.123203369,0.140007267
0.205959822,0.15828502,0.123352833,0.140032689
0.206175794,0.158257807,0.123502572,0.140058485
0.20639198,0.158230839,0.123652581,0.14008466
0.206608376,0.158204116,0.123802857,0.140111216
0.206824976,0.158177638,0.123953396,0.140138155
0.207041773,0.158151405,0.124104195,0.140165481
0.207258764,0.158125417,0.12425525,0.140193195
0.207475942,0.158099675,0.124406558,0.140221299
0.207693302,0.158074179,0.124558117,0.140249795
