processed_ch1,processed_ch2,processed_ch3,processed_ch4
0.058148335,0.268153598,0.001811037,0.114601118
0.058141194,0.268039124,0.001813628,0.114608688
0.05813405,0.267924571,0.001816262,0.114615807
0.058126903,0.267809942,0.001818938,0.114622472
0.05811975,0.267695241,0.001821658,0.11462868
0.058112591,0.267580472,0.001824419,0.114634431
0.058105426,0.267465639,0.001827222,0.114639721
0.058098252,0.267350745,0.001830066,0.11464455
0.058091069,0.267235793,0.001832951,0.114648917
0.058083876,0.267120788,0.001835877,0.114652819
0.058076672,0.267005731,0.001838844,0.114656255
0.058069455,0.266890626,0.00184185,0.114659225
0.058062226,0.266775476,0.001844895,0.114661726
0.058054982,0.266660284,0.00184798,0.114663759
0.058047723,0.266545052,0.001851104,0.114665322
0.058040448,0.266429784,0.001854265,0.114666414
0.058033156,0.266314483,0.001857464,0.114667033
0.058025847,0.266199155,0.001860701,0.11466718
0.058018519,0.266083802,0.001863975,0.114666853
0.058011171,0.26596843,0.001867285,0.114666053
0.058003804,0.265853041,0.001870632,0.114664779
0.057996417,0.265737641,0.001874015,0.11466303
0.057989009,0.265622232,0.001877433,0.114660805
0.057981581,0.265506818,0.001880887,0.114658105
0.057974133,0.265391401,0.001884375,0.114654929
0.057966664,0.265275985,0.001887898,0.114651277
0.057959174,0.265160572,0.001891456,0.114647149
0.057951663,0.265045164,0.001895049,0.114642545
0.057944133,0.264929763,0.001898676,0.114637466
0.057936583,0.264814371,0.001902337,0.114631912
0.057929013,0.264698989,0.001906033,0.114625883
0.057921424,0.264583618,0.001909764,0.11461938
0.057913815,0.26446826,0.001913529,0.114612402
0.057906186,0.264352917,0.001917329,0.114604952
0.057898538,0.264237588,0.001921164,0.114597029
0.05789087,0.264122277,0.001925033,0.114588637
0.057883182,0.264006983,0.001928936,0.114579778
0.057875474,0.263891707,0.001932872,0.114570453
0.057867746,0.263776451,0.001936843,0.114560667
0.057859998,0.263661214,0.001940847,0.11455042
0.057852229,0.263545997,0.001944883,0.114539717
0.05784444,0.263430801,0.001948952,0.11452856
0.057836632,0.263315626,0.001953054,0.114516953
0.057828803,0.263200471,0.001957188,0.114504899
0.057820955,0.263085339,0.001961353,0.114492401
0.057813086,0.262970231,0.00196555,0.114479463
0.057805198,0.262855147,0.001969778,0.114466089
0.057797291,0.262740088,0.001974037,0.114452282
0.057789363,0.262625056,0.001978327,0.114438045
0.057781415,0.262510052,0.001982647,0.114423383
0.057773446,0.262395077,0.001986997,0.1144083
0.057765457,0.262280133,0.001991377,0.114392798
0.057757446,0.262165221,0.001995787,0.114376882
0.057749413,0.262050343,0.002000226,0.114360555
0.057741358,0.2619355,0.002004695,0.114343821
0.05773328,0.261820693,0.002009194,0.114326683
0.057725179,0.261705923,0.002013722,0.114309143
0.057717055,0.261591192,0.00201828,0.114291206
0.057708906,0.2614765,0.002022867,0.114272873
0.057700734,0.26136185,0.002027485,0.114254147
0.057692536,0.261247243,0.002032131,0.114235032
0.057684314,0.261132682,0.002036807,0.11421553
0.057676067,0.261018173,0.002041513,0.114195643
0.057667794,0.26090372,0.002046247,0.114175377
0.057659495,0.260789331,0.002051009,0.114154732
0.057651169,0.260675012,0.002055801,0.114133713
0.057642816,0.260560771,0.00206062,0.114112324
0.057634437,0.260446617,0.002065467,0.114090566
0.057626029,0.260332558,0.002070341,0.114068445
0.057617594,0.260218603,0.002075243,0.114045963
0.05760913,0.26010476,0.002080172,0.114023123
0.057600638,0.259991036,0.002085128,0.113999928
0.057592118,0.259877438,0.00209011,0.113976382
0.057583569,0.259763974,0.002095118,0.113952487
0.057574991,0.259650651,0.002100152,0.113928247
0.057566385,0.259537474,0.002105212,0.113903662
0.057557751,0.259424451,0.002110298,0.113878737
0.057549088,0.259311586,0.002115409,0.113853473
0.057540396,0.259198886,0.002120545,0.113827873
0.057531675,0.259086356,0.002125708,0.113801941
0.057522926,0.258974001,0.002130895,0.113775678
0.057514147,0.258861826,0.002136109,0.113749085
0.05750534,0.258749838,0.002141348,0.113722166
0.057496503,0.258638041,0.002146612,0.113694922
0.057487637,0.258526441,0.002151902,0.113667354
0.057478741,0.258415043,0.002157216,0.113639465
0.057469816,0.25830385,0.002162555,0.113611259
0.057460859,0.258192868,0.002167919,0.113582738
0.057451873,0.2580821,0.002173306,0.113553906
0.057442855,0.257971549,0.002178717,0.113524768
0.057433807,0.257861218,0.002184151,0.113495325
0.057424726,0.257751111,0.002189608,0.113465582
0.057415614,0.257641231,0.002195087,0.11343554
0.057406469,0.257531581,0.002200588,0.113405202
0.057397291,0.257422164,0.002206111,0.113374571
0.05738808,0.257312981,0.002211655,0.113343648
0.057378835,0.257204035,0.002217221,0.113312434
0.057369556,0.257095326,0.002222807,0.113280931
0.057360241,0.256986857,0.002228414,0.11324914
0.057350891,0.256878628,0.002234042,0.113217061
0.057341504,0.256770639,0.002239689,0.113184695
0.05733208,0.256662892,0.002245355,0.113152042
0.057322618,0.256555387,0.00225104,0.113119104
0.057313116,0.256448126,0.002256744,0.113085879
0.057303575,0.256341109,0.002262466,0.113052369
0.057293995,0.256234338,0.002268205,0.113018575
0.057284374,0.256127814,0.002273962,0.112984498
0.057274714,0.25602154,0.002279734,0.112950137
0.057265013,0.255915518,0.002285524,0.112915494
0.057255273,0.255809754,0.002291328,0.11288057
0.057245494,0.255704253,0.002297149,0.112845365
0.057235677,0.25559902,0.002302984,0.11280988
0.057225824,0.25549406,0.002308835,0.112774118
0.057215934,0.25538938,0.002314699,0.11273808
0.057206011,0.255284986,0.002320578,0.11270177
0.057196056,0.255180885,0.002326472,0.112665189
0.057186069,0.255077085,0.002332379,0.112628339
0.057176052,0.254973593,0.002338299,0.112591221
0.057166006,0.254870415,0.002344233,0.112553838
0.057155932,0.25476756,0.00235018,0.112516188
0.057145832,0.254665033,0.00235614,0.112478275
0.057135706,0.254562842,0.002362112,0.112440098
0.057125555,0.254460992,0.002368096,0.112401658
0.057115381,0.254359487,0.002374092,0.112362956
0.057105184,0.254258335,0.0023801,0.112323992
0.057094968,0.254157538,0.002386119,0.112284767
0.057084732,0.254057102,0.002392148,0.11224528
0.057074478,0.25395703,0.002398188,0.112205533
0.057064208,0.253857326,0.002404238,0.112165524
0.057053923,0.253757995,0.002410297,0.112125253
0.057043624,0.253659041,0.002416366,0.11208472
0.057033312,0.25356047,0.002422443,0.112043924
0.05702299,0.253462285,0.00242853,0.112002865
0.057012659,0.253364492,0.002434624,0.111961543
0.05700232,0.253267094,0.002440727,0.111919958
0.056991975,0.253170094,0.002446839,0.11187811
0.056981625,0.253073496,0.002452958,0.111835999
0.056971271,0.252977303,0.002459085,0.111793626
0.056960915,0.252881517,0.00246522,0.111750989
0.056950558,0.252786141,0.002471362,0.111708089
0.056940202,0.252691177,0.002477511,0.111664925
0.056929848,0.25259663,0.002483667,0.111621497
0.056919498,0.2525025,0.00248983,0.111577803
0.056909152,0.252408789,0.002495999,0.111533844
0.056898813,0.252315501,0.002502174,0.111489617
0.056888482,0.252222635,0.002508356,0.111445123
0.056878161,0.252130194,0.002514543,0.11140036
0.056867851,0.252038178,0.002520736,0.111355326
0.056857555,0.251946591,0.002526934,0.111310021
0.056847273,0.251855435,0.002533138,0.111264444
0.056837007,0.251764712,0.002539346,0.111218593
0.056826759,0.251674425,0.002545559,0.111172467
0.056816531,0.251584576,0.002551777,0.111126067
0.056806323,0.251495166,0.002557998,0.11107939
0.056796136,0.251406196,0.002564224,0.111032437
0.056785972,0.251317669,0.002570454,0.110985206
0.056775832,0.251229584,0.002576686,0.110937696
0.056765716,0.251141943,0.002582922,0.110889908
0.056755626,0.251054746,0.002589161,0.110841841
0.056745561,0.250967994,0.002595403,0.110793495
0.056735524,0.250881686,0.002601648,0.11074487
0.056725514,0.250795825,0.002607895,0.110695968
0.056715532,0.25071041,0.002614144,0.11064679
0.05670558,0.250625444,0.002620395,0.110597337
0.056695658,0.250540928,0.002626648,0.110547611
0.056685766,0.250456865,0.002632902,0.110497617
0.056675905,0.250373256,0.002639157,0.110447355
0.056666077,0.250290105,0.002645413,0.110396831
0.056656281,0.250207413,0.002651669,0.110346046
0.05664652,0.250125182,0.002657925,0.110295005
0.056636793,0.250043415,0.002664179,0.110243711
0.056627103,0.249962113,0.002670433,0.110192169
0.056617449,0.24988128,0.002676685,0.110140381
0.056607834,0.249800916,0.002682935,0.110088352
0.056598259,0.249721024,0.002689182,0.110036086
0.056588726,0.249641605,0.002695427,0.109983585
0.056579237,0.24956266,0.002701668,0.109930854
0.056569793,0.249484191,0.002707907,0.109877895
0.056560396,0.249406199,0.002714142,0.109824712
0.056551048,0.249328685,0.002720374,0.109771309
0.056541751,0.249251649,0.002726601,0.109717687
0.056532507,0.249175092,0.002732825,0.109663851
0.056523318,0.249099016,0.002739044,0.109609803
0.056514185,0.249023422,0.002745258,0.109555546
0.056505112,0.24894831,0.002751467,0.109501084
0.056496099,0.248873683,0.002757671,0.109446419
0.056487148,0.248799542,0.002763869,0.109391554
0.056478261,0.248725888,0.002770062,0.109336491
0.05646944,0.248652723,0.002776247,0.109281233
0.056460686,0.248580048,0.002782426,0.109225782
0.056452001,0.248507865,0.002788598,0.10917014
0.056443386,0.248436177,0.002794761,0.109114311
0.056434843,0.248364987,0.002800916,0.109058297
0.056426374,0.248294297,0.002807063,0.109002102
0.05641798,0.248224113,0.0028132,0.108945727
0.056409663,0.24815444,0.002819327,0.108889177
0.056401423,0.248085284,0.002825445,0.108832454
0.056393262,0.24801665,0.002831552,0.108775564
0.056385181,0.247948545,0.002837649,0.108718507
0.056377183,0.247880974,0.002843736,0.108661289
0.056369269,0.247813944,0.002849812,0.108603912
0.056361439,0.24774746,0.002855878,0.10854638
0.056353697,0.247681529,0.002861932,0.108488694
0.056346042,0.247616156,0.002867976,0.108430858
0.056338478,0.247551349,0.002874007,0.108372874
0.056331004,0.247487113,0.002880028,0.108314746
0.056323622,0.247423454,0.002886036,0.108256476
0.056316334,0.247360378,0.002892031,0.108198067
0.05630914,0.247297889,0.002898014,0.108139523
0.056302041,0.247235995,0.002903984,0.108080847
0.056295038,0.2471747,0.002909941,0.108022042
0.056288132,0.247114008,0.002915884,0.107963113
0.056281324,0.247053925,0.002921813,0.107904064
0.056274614,0.246994454,0.002927728,0.107844899
0.056268002,0.2469356,0.002933629,0.107785624
0.05626149,0.246877364,0.002939515,0.107726243
0.056255077,0.246819751,0.002945387,0.107666761
0.056248765,0.246762763,0.002951245,0.107607184
0.056242555,0.246706403,0.002957087,0.107547516
0.056236446,0.246650675,0.002962913,0.107487763
0.056230441,0.24659558,0.002968723,0.10742793
0.056224539,0.246541121,0.002974517,0.107368021
0.056218742,0.2464873,0.002980295,0.107308042
0.056213052,0.246434118,0.002986056,0.107248001
0.056207468,0.246381577,0.002991799,0.107187903
0.056201993,0.246329677,0.002997526,0.107127754
0.056196627,0.246278421,0.003003234,0.107067563
0.056191372,0.246227808,0.003008925,0.107007335
0.056186228,0.246177841,0.003014598,0.106947077
0.056181198,0.246128521,0.003020253,0.106886795
0.056176282,0.246079847,0.003025889,0.106826497
0.056171481,0.246031823,0.003031505,0.106766189
0.056166798,0.245984451,0.003037103,0.106705876
0.056162232,0.245937731,0.003042681,0.106645566
0.056157786,0.245891666,0.003048238,0.106585263
0.05615346,0.245846258,0.003053775,0.106524974
0.056149255,0.245801506,0.003059292,0.106464706
0.056145172,0.245757413,0.003064787,0.106404463
0.056141211,0.245713978,0.003070261,0.106344251
0.056137374,0.245671201,0.003075713,0.106284077
0.05613366,0.245629081,0.003081143,0.106223946
0.05613007,0.245587619,0.003086551,0.106163864
0.056126606,0.245546815,0.003091937,0.106103836
0.056123267,0.245506668,0.0030973,0.106043868
0.056120054,0.245467178,0.00310264,0.105983965
0.056116968,0.245428344,0.003107957,0.105924131
0.05611401,0.245390165,0.00311325,0.105864372
0.056111179,0.24535264,0.00311852,0.10580469
0.056108479,0.245315769,0.003123766,0.105745092
0.056105908,0.24527955,0.003128988,0.105685579
0.056103469,0.245243984,0.003134186,0.105626155
0.056101163,0.245209069,0.00313936,0.105566825
0.05609899,0.245174805,0.003144508,0.10550759
0.056096952,0.245141192,0.003149632,0.105448454
0.05609505,0.245108231,0.00315473,0.105389421
0.056093285,0.245075923,0.003159802,0.105330494
0.056091658,0.245044267,0.003164849,0.105271679
0.056090171,0.245013263,0.003169869,0.10521298
0.056088823,0.244982912,0.003174863,0.105154403
0.056087616,0.244953212,0.003179831,0.105095952
0.05608655,0.244924162,0.003184772,0.105037633
0.056085627,0.244895762,0.003189686,0.104979451
0.056084846,0.24486801,0.003194573,0.104921411
0.056084209,0.244840905,0.003199434,0.104863517
0.056083716,0.244814445,0.003204267,0.104805772
0.056083367,0.244788629,0.003209072,0.104748183
0.056083164,0.244763455,0.003213849,0.104690751
0.056083105,0.24473892,0.003218598,0.104633482
0.056083193,0.244715022,0.003223318,0.104576377
0.056083426,0.244691758,0.00322801,0.104519441
0.056083805,0.244669127,0.003232672,0.104462677
0.05608433,0.244647126,0.003237305,0.104406086
0.056085002,0.244625753,0.003241907,0.104349671
0.056085819,0.244605005,0.00324648,0.104293436
0.056086783,0.244584881,0.003251022,0.104237383
0.056087893,0.244565378,0.003255533,0.104181516
0.056089149,0.244546495,0.003260012,0.104125841
0.056090551,0.244528231,0.00326446,0.104070361
0.056092099,0.244510584,0.003268876,0.104015082
0.056093792,0.244493554,0.003273259,0.103960007
0.056095631,0.244477141,0.003277609,0.103905141
0.056097614,0.244461344,0.003281926,0.103850489
0.056099742,0.244446164,0.003286209,0.103796053
0.056102013,0.244431601,0.003290459,0.103741838
0.056104426,0.244417654,0.003294673,0.103687847
0.056106982,0.244404325,0.003298854,0.103634082
0.056109679,0.244391612,0.003302999,0.103580547
0.056112517,0.244379518,0.003307108,0.103527245
0.056115494,0.244368043,0.003311182,0.103474176
0.056118609,0.244357188,0.00331522,0.103421344
0.056121861,0.244346953,0.003319221,0.103368751
0.05612525,0.244337337,0.003323186,0.103316399
0.056128773,0.24432834,0.003327113,0.103264291
0.05613243,0.244319962,0.003331003,0.103212431
0.05613622,0.244312203,0.003334856,0.103160822
0.05614014,0.244305063,0.00333867,0.103109468
0.05614419,0.244298547,0.003342446,0.103058374
0.056148369,0.244292657,0.003346184,0.103007544
0.056152674,0.244287398,0.003349883,0.102956981
0.056157105,0.244282773,0.003353543,0.10290669
0.05616166,0.244278788,0.003357164,0.102856674
0.056166336,0.244275447,0.003360746,0.102806939
0.056171133,0.244272752,0.003364288,0.102757488
0.056176047,0.244270709,0.00336779,0.102708325
0.056181079,0.244269319,0.003371253,0.102659456
0.056186224,0.244268586,0.003374675,0.102610883
0.056191482,0.244268511,0.003378056,0.102562611
0.05619685,0.244269096,0.003381397,0.102514642
0.056202327,0.244270343,0.003384698,0.102466981
0.05620791,0.244272253,0.003387957,0.10241963
0.056213596,0.244274826,0.003391175,0.102372593
0.056219385,0.244278064,0.003394352,0.102325874
0.056225274,0.244281966,0.003397487,0.102279477
0.056231261,0.244286533,0.003400581,0.102233404
0.056237343,0.244291764,0.003403633,0.102187659
0.056243519,0.244297659,0.003406643,0.102142244
0.056249787,0.244304217,0.00340961,0.102097163
0.056256144,0.244311437,0.003412536,0.102052417
0.056262589,0.244319319,0.003415418,0.102008011
0.05626912,0.244327863,0.003418258,0.101963947
0.056275734,0.244337067,0.003421055,0.101920227
0.056282431,0.244346931,0.003423809,0.101876855
0.056289207,0.244357453,0.00342652,0.101833833
0.056296062,0.244368633,0.003429188,0.101791162
0.056302993,0.244380467,0.003431814,0.101748846
0.056309998,0.244392954,0.003434397,0.101706888
0.056317076,0.244406091,0.003436937,0.101665289
0.056324225,0.244419876,0.003439435,0.101624052
0.056331442,0.244434305,0.00344189,0.101583181
0.056338726,0.244449375,0.003444302,0.101542679
0.056346075,0.244465082,0.003446672,0.101502549
0.056353488,0.244481425,0.003448998,0.101462796
0.056360962,0.2444984,0.003451281,0.101423423
0.056368496,0.244516007,0.003453521,0.101384434
0.056376087,0.244534244,0.003455717,0.101345833
0.056383734,0.244553108,0.00345787,0.101307623
0.056391435,0.2445726,0.003459979,0.101269807
0.056399188,0.244592717,0.003462044,0.101232389
0.05640699,0.244613459,0.003464066,0.101195371
0.05641484,0.244634825,0.003466044,0.101158755
0.056422734,0.244656812,0.003467978,0.101122543
0.056430671,0.244679419,0.003469869,0.101086738
0.056438649,0.244702644,0.003471716,0.101051339
0.056446665,0.244726485,0.003473521,0.101016349
0.056454716,0.244750941,0.003475282,0.100981769
0.056462801,0.244776011,0.003477,0.1009476
0.056470915,0.244801693,0.003478676,0.100913843
0.056479058,0.244827987,0.00348031,0.100880499
0.056487226,0.244854892,0.003481903,0.10084757
0.056495417,0.244882405,0.003483454,0.100815059
0.056503629,0.244910525,0.003484964,0.100782967
0.056511859,0.24493925,0.003486433,0.100751301
0.056520105,0.244968578,0.003487861,0.100720064
0.056528365,0.244998506,0.003489249,0.10068926
0.056536636,0.245029033,0.003490598,0.100658895
0.056544917,0.245060156,0.003491907,0.100628974
0.056553204,0.245091873,0.003493176,0.100599502
0.056561497,0.245124185,0.003494406,0.100570485
0.056569794,0.24515709,0.003495598,0.100541928
0.056578092,0.24519059,0.00349675,0.100513836
0.05658639,0.245224683,0.003497864,0.100486213
0.056594687,0.245259372,0.00349894,0.100459065
0.05660298,0.245294654,0.003499978,0.100432394
0.056611268,0.245330531,0.003500978,0.100406206
0.056619549,0.245367002,0.00350194,0.100380502
0.056627822,0.245404066,0.003502865,0.100355287
0.056636084,0.245441723,0.003503752,0.100330564
0.056644334,0.24547997,0.003504602,0.100306337
0.056652569,0.245518807,0.003505416,0.100282609
0.056660789,0.245558231,0.003506192,0.100259382
0.05666899,0.24559824,0.003506933,0.100236662
0.056677171,0.245638833,0.003507636,0.100214449
0.05668533,0.245680007,0.003508304,0.100192748
0.056693465,0.24572176,0.003508935,0.100171562
0.056701574,0.245764092,0.00350953,0.100150893
0.056709655,0.245807001,0.003510089,0.100130746
0.056717707,0.245850485,0.003510612,0.100111123
0.056725727,0.245894544,0.003511101,0.10009203
0.056733713,0.245939176,0.003511554,0.100073469
0.056741663,0.245984377,0.003511974,0.100055444
0.056749574,0.246030146,0.00351236,0.10003796
0.056757445,0.246076481,0.003512713,0.100021021
0.056765273,0.246123379,0.003513032,0.100004632
0.056773057,0.246170838,0.003513319,0.099988798
0.056780794,0.246218858,0.003513572,0.099973523
0.056788481,0.246267436,0.003513794,0.099958812
0.056796118,0.246316571,0.003513983,0.099944671
0.056803702,0.246366262,0.00351414,0.099931105
0.056811231,0.246416508,0.003514266,0.099918117
0.056818704,0.246467307,0.00351436,0.099905714
0.056826117,0.246518656,0.003514424,0.099893898
